customer_id,gender,age,car_model_year,annual_premium,total_loss,loss_ratio
1741,Female,19,2022,1836.06,0.0,0.0
1742,Female,44,2024,1222.67,0.0,0.0
1743,Female,43,2025,1316.16,0.0,0.0
1744,Male,40,2020,1491.53,0.0,0.0
1745,Male,37,2009,1630.03,304.12,0.1866
1746,Male,36,2002,1718.89,0.0,0.0
1747,Male,46,2007,1564.39,1227.74,0.7848
1748,Male,39,2025,1375.0,446.81,0.325
1749,Female,43,2016,1181.7,0.0,0.0
1750,Male,42,2023,1015.37,953.3,0.9389
1751,Female,53,2016,1484.09,0.0,0.0
1752,Male,48,2020,1466.37,0.0,0.0
1753,Male,42,2001,1648.05,2124.84,1.2893
1754,Male,58,2010,1693.61,3943.41,2.3284
1755,Female,45,2015,1245.69,0.0,0.0
1756,Female,55,2019,1195.65,813.59,0.6805
1757,Female,47,2008,1322.84,14565.18,11.0105
1758,Male,18,2022,2057.36,0.0,0.0
1759,Male,55,2013,1247.93,618.11,0.4953
1760,Female,41,2023,1134.56,0.0,0.0
1761,Male,39,2005,1653.6,0.0,0.0
1762,Female,43,2020,1118.83,7286.91,6.513
1763,Male,35,2012,1399.25,0.0,0.0
1764,Male,42,2022,1045.72,0.0,0.0
1765,Male,32,2014,1555.95,0.0,0.0
1766,Male,55,2020,1279.27,0.0,0.0
1767,Female,38,2024,1080.9,0.0,0.0
1768,Male,35,2001,1453.08,0.0,0.0
1769,Male,28,2000,1856.49,0.0,0.0
1770,Male,43,2022,1130.5,502.93,0.4449
1771,Male,42,2020,1640.6,1548.27,0.9437
1772,Female,44,2012,1056.39,0.0,0.0
1773,Female,27,2016,1460.14,0.0,0.0
1774,Female,20,2002,2243.98,1772.11,0.7897
1775,Female,47,2009,1319.49,727.45,0.5513
1776,Male,57,2015,1482.31,0.0,0.0
1777,Female,27,2023,1300.13,0.0,0.0
1778,Male,59,2016,1655.68,3939.73,2.3795
1779,Male,43,2018,1247.68,0.0,0.0
1780,Female,39,2023,939.88,0.0,0.0
1781,Male,35,2012,1303.64,0.0,0.0
1782,Female,23,2021,1894.0,410.72,0.2169
1783,Male,51,2023,1311.45,0.0,0.0
1784,Female,30,2009,1537.99,0.0,0.0
1785,Female,30,2013,1441.68,136.07,0.0944
1786,Female,51,2025,1123.65,1102.85,0.9815
1787,Female,18,2025,1654.9,0.0,0.0
1788,Female,21,2010,1974.08,0.0,0.0
1789,Male,39,2004,1928.34,0.0,0.0
1790,Male,43,2011,1618.3,0.0,0.0
1791,Male,45,2014,1744.6,0.0,0.0
1792,Female,36,2015,1457.0,0.0,0.0
1793,Male,70,2019,1725.6,849.07,0.492
1794,Female,37,2024,1090.61,0.0,0.0
1795,Male,37,2013,1512.5,0.0,0.0
1796,Male,30,2023,1319.03,0.0,0.0
1797,Female,41,2005,1474.07,1066.32,0.7234
1798,Male,47,2002,1619.12,0.0,0.0
1799,Male,54,2017,1128.88,0.0,0.0
1800,Male,22,2003,2674.8,6540.79,2.4453
1801,Female,37,2014,1351.55,1921.16,1.4214
1802,Female,45,2024,1042.65,0.0,0.0
1803,Male,47,2010,1602.96,0.0,0.0
1804,Male,40,2021,1241.97,0.0,0.0
1805,Male,46,2012,1582.39,0.0,0.0
1806,Female,30,2003,1650.53,0.0,0.0
1807,Female,58,2018,1433.43,0.0,0.0
1808,Male,51,2023,1305.75,0.0,0.0
1809,Male,23,2015,2017.62,1055.79,0.5233
1810,Male,27,2019,1497.77,0.0,0.0
1811,Female,27,2024,1295.65,0.0,0.0
1812,Female,48,2022,1241.06,0.0,0.0
1813,Male,24,2009,2193.11,7552.04,3.4435
1814,Male,36,2021,1246.11,0.0,0.0
1815,Male,45,2017,1257.95,0.0,0.0
1816,Female,39,2021,1243.92,0.0,0.0
1817,Male,43,2016,1373.62,1324.19,0.964
1818,Female,27,2006,1501.22,0.0,0.0
1819,Female,47,2018,1408.84,2704.47,1.9196
1820,Male,32,2016,1690.43,2013.86,1.1913
1821,Male,36,2017,1557.14,0.0,0.0
1822,Male,42,2024,1217.1,0.0,0.0
1823,Female,41,2024,1208.3,0.0,0.0
1824,Female,40,2016,1534.42,0.0,0.0
1825,Female,30,2016,1173.54,0.0,0.0
1826,Female,36,2017,1418.13,0.0,0.0
1827,Male,40,2017,1214.73,0.0,0.0
1828,Female,23,2025,2033.02,0.0,0.0
1829,Female,34,2020,1217.26,924.65,0.7596
1830,Male,44,2011,1851.14,0.0,0.0
1831,Female,24,2017,2236.59,10461.39,4.6774
1832,Female,53,2019,1272.71,0.0,0.0
1833,Female,55,2019,1193.86,0.0,0.0
1834,Female,25,2018,1525.06,1076.27,0.7057
1835,Female,56,2008,1418.77,0.0,0.0
1836,Female,38,2002,1469.71,587.09,0.3995
1837,Male,45,2013,1236.79,0.0,0.0
1838,Male,34,2015,1376.83,2884.41,2.095
1839,Female,51,2003,1348.36,1974.16,1.4641
1840,Male,44,2023,1400.31,0.0,0.0
1841,Male,30,2013,1629.56,0.0,0.0
1842,Male,26,2024,1620.0,0.0,0.0
1843,Male,22,2007,2363.34,0.0,0.0
1844,Female,42,2003,1387.43,9058.19,6.5288
1845,Female,46,2016,1356.91,1270.85,0.9366
1846,Male,47,2008,1684.09,0.0,0.0
1847,Male,38,2025,1220.02,3114.54,2.5529
1848,Male,26,2000,1960.57,0.0,0.0
1849,Female,31,2015,1324.45,0.0,0.0
1850,Female,53,2024,1416.28,0.0,0.0
1851,Male,34,2014,1592.0,0.0,0.0
1852,Female,41,2005,1578.64,0.0,0.0
1853,Female,27,2012,1321.42,931.11,0.7046
1854,Female,44,2017,1337.93,6442.38,4.8152
1855,Female,34,2008,1422.4,664.03,0.4668
1856,Male,52,2016,1412.47,0.0,0.0
1857,Female,49,2023,1036.69,0.0,0.0
1858,Male,34,2023,1182.75,0.0,0.0
1859,Female,38,2003,1506.48,2137.32,1.4188
1860,Female,33,2008,1605.8,0.0,0.0
1861,Female,22,2011,1912.31,2345.1,1.2263
1862,Female,29,2019,1420.19,0.0,0.0
1863,Male,42,2013,1746.69,494.59,0.2832
1864,Female,43,2023,1192.33,0.0,0.0
1865,Female,41,2021,1241.4,0.0,0.0
1866,Female,36,2005,1470.85,0.0,0.0
1867,Male,51,2019,1202.38,0.0,0.0
1868,Male,40,2006,1682.49,1449.14,0.8613
1869,Male,48,2011,1414.9,0.0,0.0
1870,Female,18,2008,2088.66,0.0,0.0
1871,Female,18,2008,2188.05,1404.41,0.6419
1872,Male,43,2019,1659.19,0.0,0.0
1873,Male,22,2018,1768.62,0.0,0.0
1874,Female,37,2008,1569.77,1043.86,0.665
1875,Female,36,2025,1304.25,3961.54,3.0374
1876,Female,59,2015,1258.22,0.0,0.0
1877,Female,44,2005,1577.21,0.0,0.0
1878,Male,41,2006,1853.04,2141.7,1.1558
1879,Male,50,2018,1297.4,1853.87,1.4289
1880,Female,44,2025,1228.98,0.0,0.0
1881,Female,34,2018,1353.46,2740.67,2.0249
1882,Female,52,2025,1264.1,0.0,0.0
1883,Female,26,2015,1664.5,1514.7,0.91
1884,Female,43,2015,1366.35,3220.97,2.3574
1885,Male,21,2017,2165.35,0.0,0.0
1886,Male,42,2020,1248.55,494.58,0.3961
1887,Male,42,2014,1491.13,2162.34,1.4501
1888,Male,60,2023,1390.28,242.31,0.1743
1889,Female,21,2002,1947.19,336.02,0.1726
1890,Female,32,2015,1275.57,0.0,0.0
1891,Male,49,2017,1458.69,0.0,0.0
1892,Male,44,2019,1449.86,0.0,0.0
1893,Female,42,2011,1223.81,4910.74,4.0127
1894,Male,28,2015,1512.73,0.0,0.0
1895,Female,32,2016,1425.95,2896.02,2.0309
1896,Female,54,2020,1336.64,0.0,0.0
1897,Female,39,2022,1353.48,0.0,0.0
1898,Male,44,2021,1543.99,0.0,0.0
1899,Male,38,2013,1562.37,0.0,0.0
1900,Female,25,2025,1322.76,0.0,0.0
1901,Female,51,2023,1242.91,0.0,0.0
1902,Male,46,2011,1764.99,19996.8,11.3297
1903,Female,67,2009,2008.41,0.0,0.0
1904,Male,27,2012,1802.69,0.0,0.0
1905,Female,49,2016,1400.81,13984.74,9.9833
1906,Male,24,2023,2063.95,4926.0,2.3867
1907,Female,41,2022,1246.16,0.0,0.0
1908,Male,51,2023,1481.56,0.0,0.0
1909,Male,18,2011,2416.16,0.0,0.0
1910,Male,37,2018,1454.65,0.0,0.0
1911,Male,33,2011,1465.59,0.0,0.0
1912,Female,31,2006,1249.51,0.0,0.0
1913,Female,44,2020,1365.16,619.25,0.4536
1914,Male,53,2007,1609.48,0.0,0.0
1915,Male,38,2020,1272.41,1237.46,0.9725
1916,Female,42,2020,1128.27,0.0,0.0
1917,Female,41,2022,1325.43,1119.31,0.8445
1918,Female,40,2007,1225.55,1478.8,1.2066
1919,Male,26,2022,1590.32,928.81,0.584
1920,Male,53,2025,1405.32,0.0,0.0
1921,Female,43,2023,1296.37,435.47,0.3359
1922,Male,44,2021,1305.14,0.0,0.0
1923,Female,30,2020,1113.08,0.0,0.0
1924,Male,34,2015,1536.73,511.92,0.3331
1925,Female,37,2021,1408.58,6811.44,4.8357
1926,Male,21,2021,1856.61,0.0,0.0
1927,Female,19,2019,1959.83,5936.95,3.0293
1928,Male,32,2022,1555.0,0.0,0.0
1929,Female,46,2015,1389.54,0.0,0.0
1930,Male,32,2006,1528.33,0.0,0.0
1931,Female,27,2018,1651.62,0.0,0.0
1932,Female,30,2011,1298.22,0.0,0.0
1933,Female,34,2014,1182.05,0.0,0.0
1934,Female,35,2001,1671.15,5295.57,3.1688
1935,Female,65,2014,1433.55,2830.56,1.9745
1936,Female,52,2022,1203.85,0.0,0.0
1937,Male,52,2017,1331.36,0.0,0.0
1938,Female,54,2000,1486.24,0.0,0.0
1939,Male,28,2016,1883.05,884.94,0.47
1940,Male,25,2012,2009.33,918.07,0.4569
1941,Male,26,2016,1947.78,0.0,0.0
1942,Male,56,2014,1627.0,3507.97,2.1561
1943,Female,33,2024,1271.02,0.0,0.0
1944,Female,24,2002,1902.24,4425.74,2.3266
1945,Female,34,2020,1248.15,0.0,0.0
1946,Male,37,2023,1613.33,0.0,0.0
1947,Male,43,2025,1239.54,0.0,0.0
1948,Male,43,2008,1796.65,0.0,0.0
1949,Male,30,2017,1428.23,0.0,0.0
1950,Male,48,2002,1210.81,0.0,0.0
1951,Male,32,2017,1511.39,0.0,0.0
1952,Male,38,2006,1793.01,0.0,0.0
1953,Female,48,2023,1222.78,2806.68,2.2953
1954,Female,32,2006,1655.3,1622.48,0.9802
1955,Female,33,2017,1095.85,1631.02,1.4884
1956,Female,47,2017,1132.97,1107.55,0.9776
1957,Female,29,2025,1408.27,0.0,0.0
1958,Male,35,2020,1439.3,0.0,0.0
1959,Female,46,2011,1591.74,0.0,0.0
1960,Female,64,2010,1657.12,0.0,0.0
1961,Male,47,2006,1401.52,2049.61,1.4624
1962,Male,45,2022,1371.26,0.0,0.0
1963,Female,46,2020,1348.41,6263.64,4.6452
1964,Male,27,2019,1298.26,0.0,0.0
1965,Female,41,2002,1524.52,0.0,0.0
1966,Female,39,2022,1201.48,14170.8,11.7945
1967,Male,43,2019,1298.35,0.0,0.0
1968,Male,41,2025,1360.64,0.0,0.0
1969,Male,44,2018,1243.35,0.0,0.0
1970,Male,36,2012,1560.63,0.0,0.0
1971,Male,40,2014,1549.15,0.0,0.0
1972,Female,25,2008,1841.59,1212.22,0.6582
1973,Male,36,2021,1205.62,0.0,0.0
1974,Male,56,2021,1153.77,912.32,0.7907
1975,Male,43,2009,1587.92,672.42,0.4235
1976,Female,39,2007,1417.43,0.0,0.0
1977,Male,62,2004,2302.93,0.0,0.0
1978,Male,23,2024,1988.95,1399.68,0.7037
1979,Female,26,2010,1637.87,1469.87,0.8974
1980,Female,60,2013,1483.98,0.0,0.0
1981,Male,40,2011,1329.35,0.0,0.0
1982,Female,37,2015,1419.79,0.0,0.0
1983,Male,25,2021,1549.58,0.0,0.0
1984,Male,45,2023,1316.71,0.0,0.0
1985,Male,46,2008,1575.12,993.74,0.6309
1986,Male,26,2020,1614.77,272.13,0.1685
1987,Female,38,2013,1134.03,2856.54,2.5189
1988,Male,35,2025,1404.48,0.0,0.0
1989,Male,43,2012,1371.36,0.0,0.0
1990,Female,26,2000,1769.24,0.0,0.0
1991,Female,55,2017,1484.32,0.0,0.0
1992,Male,50,2007,1856.37,0.0,0.0
1993,Female,35,2002,1270.82,0.0,0.0
1994,Male,37,2020,1377.91,0.0,0.0
1995,Female,38,2021,1291.92,8025.35,6.212
1996,Female,30,2016,1129.16,0.0,0.0
1997,Female,34,2020,1374.09,0.0,0.0
1998,Male,36,2017,1436.93,630.47,0.4388
1999,Male,59,2019,1416.29,1636.85,1.1557
2000,Male,51,2019,1261.84,0.0,0.0
2001,Male,51,2020,1430.48,0.0,0.0
2002,Male,44,2009,1674.32,1174.39,0.7014
2003,Female,26,2011,1632.36,0.0,0.0
2004,Male,39,2015,1376.92,3531.57,2.5648
2005,Male,51,2015,1388.22,0.0,0.0
2006,Female,24,2022,1842.37,0.0,0.0
2007,Male,47,2014,1474.23,0.0,0.0
2008,Female,67,2008,1733.08,12875.98,7.4295
2009,Male,52,2010,1455.84,2074.81,1.4252
2010,Male,56,2009,1356.61,0.0,0.0
2011,Male,42,2021,1407.02,0.0,0.0
2012,Male,51,2016,1367.4,0.0,0.0
2013,Female,31,2021,1356.16,951.16,0.7014
2014,Male,49,2015,1452.61,2805.71,1.9315
2015,Female,47,2024,1293.92,0.0,0.0
2016,Male,43,2025,1164.54,1835.73,1.5764
2017,Male,55,2020,1393.46,0.0,0.0
2018,Female,33,2023,1142.87,0.0,0.0
2019,Male,37,2017,1247.07,0.0,0.0
2020,Female,41,2024,1109.83,0.0,0.0
2021,Female,27,2023,1336.18,1063.63,0.796
2022,Female,42,2025,1349.36,0.0,0.0
2023,Female,19,2019,1758.78,817.26,0.4647
2024,Male,52,2022,1171.93,2431.6,2.0749
2025,Male,40,2017,1439.09,0.0,0.0
2026,Male,33,2011,1518.15,0.0,0.0
2027,Female,29,2013,1501.04,1605.47,1.0696
2028,Female,37,2024,1194.82,0.0,0.0
2029,Male,48,2003,1798.06,3746.89,2.0839
2030,Female,46,2018,1388.05,0.0,0.0
2031,Male,31,2014,1552.78,2607.2,1.6791
2032,Female,29,2014,1377.25,1154.84,0.8385
2033,Male,47,2024,1690.14,6741.77,3.9889
2034,Female,31,2023,1357.98,0.0,0.0
2035,Female,40,2019,1352.91,0.0,0.0
2036,Male,41,2011,1337.48,0.0,0.0
2037,Male,43,2016,1572.06,0.0,0.0
2038,Male,50,2015,1378.78,0.0,0.0
2039,Male,24,2013,2108.04,2940.73,1.395
2040,Male,18,2005,1938.55,0.0,0.0
2041,Female,33,2017,1151.92,0.0,0.0
2042,Female,61,2012,1592.84,5503.35,3.4551
2043,Female,64,2020,1539.99,1047.71,0.6803
2044,Male,61,2012,1760.87,2040.15,1.1586
2045,Female,37,2015,1431.47,16365.84,11.4329
2046,Female,18,2003,2185.12,0.0,0.0
2047,Male,18,2025,1802.77,0.0,0.0
2048,Female,32,2017,1353.2,2412.8,1.783
2049,Female,37,2001,1672.56,0.0,0.0
2050,Male,55,2017,1421.11,0.0,0.0
2051,Male,50,2023,1487.72,999.99,0.6722
2052,Male,42,2022,1313.78,0.0,0.0
2053,Male,29,2021,1408.83,0.0,0.0
2054,Female,28,2007,1676.34,0.0,0.0
2055,Female,43,2020,1285.48,0.0,0.0
2056,Female,48,2022,1233.0,0.0,0.0
2057,Male,44,2018,1584.78,615.33,0.3883
2058,Male,27,2024,1629.75,0.0,0.0
2059,Female,47,2011,1201.04,847.6,0.7057
2060,Female,45,2010,1633.27,0.0,0.0
2061,Male,27,2023,1107.78,0.0,0.0
2062,Male,30,2019,1688.16,6167.21,3.6532
2063,Female,48,2000,1515.18,0.0,0.0
2064,Male,37,2013,1454.52,0.0,0.0
2065,Male,59,2023,1319.14,0.0,0.0
2066,Female,46,2001,1605.14,0.0,0.0
2067,Male,34,2000,1684.76,0.0,0.0
2068,Male,39,2011,1493.54,0.0,0.0
2069,Male,40,2024,1483.22,0.0,0.0
2070,Male,31,2024,1385.73,0.0,0.0
2071,Female,29,2017,1367.46,7505.46,5.4886
2072,Male,48,2018,1508.92,0.0,0.0
2073,Male,50,2013,1560.33,18764.02,12.0257
2074,Female,47,2010,1338.79,0.0,0.0
2075,Female,58,2023,1326.14,19071.84,14.3815
2076,Female,33,2005,1464.55,0.0,0.0
2077,Male,60,2016,1544.55,0.0,0.0
2078,Male,29,2019,1557.94,0.0,0.0
2079,Female,27,2005,1295.7,0.0,0.0
2080,Female,18,2017,1806.6,267.73,0.1482
2081,Male,34,2018,1505.06,0.0,0.0
2082,Male,33,2021,1355.16,0.0,0.0
2083,Male,46,2010,1332.74,1341.19,1.0063
2084,Female,42,2012,1521.01,0.0,0.0
2085,Female,25,2018,1451.25,0.0,0.0
2086,Male,35,2025,1137.68,0.0,0.0
2087,Male,35,2009,1885.62,0.0,0.0
2088,Female,18,2025,1556.75,994.82,0.639
2089,Female,28,2021,1573.44,1955.45,1.2428
2090,Male,30,2023,1225.01,0.0,0.0
2091,Female,57,2005,1508.21,3308.13,2.1934
2092,Female,42,2012,1262.05,627.19,0.497
2093,Male,47,2003,1435.13,3356.76,2.339
2094,Female,22,2014,2072.54,0.0,0.0
2095,Male,54,2025,1348.53,0.0,0.0
2096,Female,55,2005,1658.32,0.0,0.0
2097,Female,18,2018,1879.68,3738.05,1.9887
2098,Female,31,2000,1906.37,4759.14,2.4964
2099,Female,45,2021,1291.35,0.0,0.0
2100,Male,47,2009,1632.39,4230.68,2.5917
2101,Female,31,2006,1273.42,0.0,0.0
2102,Female,36,2013,1288.5,6264.81,4.8621
2103,Male,32,2022,1412.43,1210.28,0.8569
2104,Female,41,2005,1475.47,676.81,0.4587
2105,Female,54,2010,1442.58,737.32,0.5111
2106,Male,30,2000,1547.24,0.0,0.0
2107,Female,52,2025,1214.63,0.0,0.0
2108,Female,30,2018,1316.22,0.0,0.0
2109,Male,29,2021,1377.56,3378.17,2.4523
2110,Female,49,2020,1353.73,2183.86,1.6132
2111,Male,51,2007,1308.02,0.0,0.0
2112,Male,50,2019,1414.91,0.0,0.0
2113,Male,24,2006,2715.1,989.81,0.3646
2114,Female,34,2014,1450.85,0.0,0.0
2115,Female,49,2018,1388.51,0.0,0.0
2116,Male,40,2018,1278.79,3115.43,2.4362
2117,Male,27,2006,2153.99,0.0,0.0
2118,Female,45,2002,1742.0,15208.6,8.7305
2119,Male,31,2022,1229.39,0.0,0.0
2120,Female,61,2021,1317.68,2037.52,1.5463
2121,Female,58,2004,1690.9,986.01,0.5831
2122,Male,47,2006,1877.34,0.0,0.0
2123,Female,56,2024,1060.82,0.0,0.0
2124,Male,40,2022,1207.89,0.0,0.0
2125,Female,49,2025,1182.75,1169.66,0.9889
2126,Female,57,2011,1097.3,2040.46,1.8595
2127,Female,42,2016,1332.13,2940.32,2.2072
2128,Male,36,2010,1710.61,0.0,0.0
2129,Female,19,2019,1596.93,0.0,0.0
2130,Male,39,2006,1611.72,0.0,0.0
2131,Male,49,2006,1498.9,0.0,0.0
2132,Male,51,2004,1888.69,2625.78,1.3903
2133,Female,46,2020,1199.52,0.0,0.0
2134,Female,33,2016,1531.57,0.0,0.0
2135,Female,18,2019,1753.84,0.0,0.0
2136,Female,34,2024,1308.05,5133.08,3.9242
2137,Male,36,2021,1392.43,876.38,0.6294
2138,Female,36,2016,1311.22,0.0,0.0
2139,Male,47,2025,1193.55,0.0,0.0
2140,Female,63,2016,1509.81,0.0,0.0
2141,Female,41,2006,1408.68,0.0,0.0
2142,Female,37,2025,1117.23,640.06,0.5729
2143,Female,36,2001,1773.22,885.82,0.4996
2144,Male,41,2018,1481.78,575.84,0.3886
2145,Male,30,2012,1594.6,4705.81,2.9511
2146,Female,41,2017,1263.7,1684.25,1.3328
2147,Male,45,2018,1378.74,705.14,0.5114
2148,Male,42,2010,1491.27,3033.2,2.034
2149,Male,45,2018,1452.24,0.0,0.0
2150,Female,45,2022,1322.99,0.0,0.0
2151,Male,18,2011,2188.27,2065.93,0.9441
2152,Male,47,2014,1350.79,0.0,0.0
2153,Female,31,2011,1508.2,1100.21,0.7295
2154,Female,26,2023,1417.84,0.0,0.0
2155,Male,26,2021,1336.89,0.0,0.0
2156,Male,45,2023,1043.73,0.0,0.0
2157,Male,37,2008,1606.87,386.07,0.2403
2158,Male,19,2004,2157.6,0.0,0.0
2159,Male,45,2006,1660.09,5725.88,3.4491
2160,Female,22,2008,1932.47,380.28,0.1968
2161,Female,41,2017,1332.72,0.0,0.0
2162,Female,42,2025,1154.59,0.0,0.0
2163,Male,50,2013,1742.37,5257.67,3.0175
2164,Female,61,2025,1445.44,3117.2,2.1566
2165,Male,23,2002,2720.92,0.0,0.0
2166,Female,39,2024,1217.32,0.0,0.0
2167,Female,36,2008,1563.61,1244.97,0.7962
2168,Male,45,2024,1323.57,0.0,0.0
2169,Female,42,2003,1739.71,0.0,0.0
2170,Male,35,2025,1286.6,112.35,0.0873
2171,Female,34,2009,1230.5,0.0,0.0
2172,Male,26,2012,1378.56,1608.58,1.1669
2173,Male,51,2016,1675.53,0.0,0.0
2174,Female,45,2014,1423.4,0.0,0.0
2175,Male,51,2020,1448.53,0.0,0.0
2176,Female,36,2025,1378.76,0.0,0.0
2177,Male,32,2019,1159.83,2847.02,2.4547
2178,Female,27,2021,1394.38,0.0,0.0
2179,Female,44,2005,1452.87,0.0,0.0
2180,Male,27,2019,1716.3,1075.51,0.6266
2181,Male,62,2016,1470.16,0.0,0.0
2182,Male,24,2024,1673.28,0.0,0.0
2183,Male,43,2014,1289.51,0.0,0.0
2184,Male,58,2020,1531.66,0.0,0.0
2185,Female,47,2010,1310.86,2134.93,1.6286
2186,Female,42,2011,1324.23,8794.71,6.6414
2187,Female,28,2014,1661.28,0.0,0.0
2188,Female,23,2012,1870.85,797.04,0.426
2189,Female,49,2011,1162.63,0.0,0.0
2190,Female,58,2003,1276.89,3822.28,2.9934
2191,Male,34,2023,1319.57,1022.44,0.7748
2192,Female,26,2004,1813.69,6412.51,3.5356
2193,Female,18,2024,1725.27,0.0,0.0
2194,Female,28,2006,1767.58,0.0,0.0
2195,Male,38,2004,1360.89,629.77,0.4628
2196,Male,59,2018,1187.77,0.0,0.0
2197,Male,48,2017,1740.57,0.0,0.0
2198,Female,43,2016,1493.51,0.0,0.0
2199,Female,35,2018,1400.83,0.0,0.0
2200,Male,33,2011,1413.86,2358.43,1.6681
2201,Female,56,2020,1241.73,772.92,0.6225
2202,Male,42,2017,1420.18,0.0,0.0
2203,Male,18,2013,2432.36,0.0,0.0
2204,Male,31,2023,1380.56,0.0,0.0
2205,Female,29,2021,1522.3,0.0,0.0
2206,Female,33,2014,1335.63,3735.15,2.7965
2207,Male,46,2023,1432.3,0.0,0.0
2208,Female,38,2024,1251.11,1171.97,0.9367
2209,Male,39,2017,1426.67,0.0,0.0
2210,Female,55,2009,1324.11,6807.36,5.1411
2211,Female,31,2024,1200.61,0.0,0.0
2212,Female,62,2009,1403.58,3578.97,2.5499
2213,Male,31,2003,1631.57,0.0,0.0
2214,Female,41,2013,1385.01,0.0,0.0
2215,Female,36,2021,955.21,519.62,0.544
2216,Male,41,2024,1281.34,2405.86,1.8776
2217,Female,45,2019,1135.13,0.0,0.0
2218,Male,45,2025,1360.62,0.0,0.0
2219,Female,30,2005,1582.81,1462.59,0.924
2220,Male,26,2003,1803.55,5253.17,2.9127
2221,Female,70,2019,1696.28,0.0,0.0
2222,Female,34,2025,1270.93,0.0,0.0
2223,Male,48,2017,1387.79,9576.96,6.9009
2224,Male,20,2003,2739.75,0.0,0.0
2225,Male,36,2010,1418.4,0.0,0.0
2226,Male,38,2010,1754.29,0.0,0.0
2227,Male,45,2013,1449.24,2423.08,1.672
2228,Female,18,2002,2033.0,17112.34,8.4173
2229,Male,41,2024,1265.44,0.0,0.0
2230,Male,26,2017,1453.9,0.0,0.0
2231,Female,43,2020,1371.8,0.0,0.0
2232,Male,27,2004,1566.91,0.0,0.0
2233,Female,29,2003,1986.71,0.0,0.0
2234,Female,36,2018,1179.06,2732.3,2.3174
2235,Female,27,2024,1513.4,0.0,0.0
2236,Female,34,2017,1318.39,0.0,0.0
2237,Female,25,2024,1434.38,0.0,0.0
2238,Male,18,2022,1831.98,0.0,0.0
2239,Male,52,2004,1679.84,1588.76,0.9458
2240,Male,24,2009,2270.24,0.0,0.0
2241,Female,37,2020,1086.55,0.0,0.0
2242,Male,49,2015,1311.81,0.0,0.0
2243,Female,32,2012,1312.16,0.0,0.0
2244,Female,30,2015,1242.53,0.0,0.0
2245,Female,42,2015,1512.38,0.0,0.0
2246,Female,53,2024,1215.25,0.0,0.0
2247,Male,25,2005,1704.19,0.0,0.0
2248,Female,38,2011,1332.81,2411.52,1.8094
2249,Female,19,2017,1810.84,339.79,0.1876
2250,Male,35,2020,1334.19,0.0,0.0
2251,Male,40,2019,1239.92,0.0,0.0
2252,Female,29,2025,1267.68,996.06,0.7857
2253,Female,34,2022,1338.5,0.0,0.0
2254,Female,23,2018,1921.12,0.0,0.0
2255,Female,40,2009,1408.61,0.0,0.0
2256,Female,52,2015,1344.35,0.0,0.0
2257,Male,26,2020,1572.63,0.0,0.0
2258,Male,32,2023,1299.35,0.0,0.0
2259,Male,46,2025,1363.02,0.0,0.0
2260,Male,54,2019,1450.88,597.37,0.4117
2261,Female,22,2017,1607.3,0.0,0.0
2262,Female,37,2001,1525.27,0.0,0.0
2263,Female,43,2004,1276.17,0.0,0.0
2264,Male,38,2007,1676.1,0.0,0.0
2265,Female,18,2003,2368.2,0.0,0.0
2266,Female,46,2014,1275.43,0.0,0.0
2267,Female,58,2013,1356.77,0.0,0.0
2268,Female,41,2019,1014.78,0.0,0.0
2269,Male,27,2017,1792.38,5066.52,2.8267
2270,Male,33,2019,1487.91,0.0,0.0
2271,Male,61,2016,1761.23,0.0,0.0
2272,Male,50,2011,1738.75,544.38,0.3131
2273,Male,47,2025,1137.36,1792.84,1.5763
2274,Female,44,2005,1620.14,693.22,0.4279
2275,Female,32,2025,1377.52,819.22,0.5947
2276,Female,37,2012,1179.87,0.0,0.0
2277,Female,39,2017,1292.68,0.0,0.0
2278,Male,46,2006,1533.65,6348.24,4.1393
2279,Female,58,2004,1630.92,4587.24,2.8127
2280,Male,53,2015,1104.03,0.0,0.0
2281,Male,22,2021,2327.04,1561.58,0.6711
2282,Male,42,2011,1496.69,0.0,0.0
2283,Male,48,2018,1533.56,0.0,0.0
2284,Male,47,2011,1504.61,0.0,0.0
2285,Male,32,2014,1539.27,0.0,0.0
2286,Male,74,2024,1258.86,1671.05,1.3274
2287,Female,24,2023,1713.18,751.16,0.4385
2288,Male,27,2017,1771.96,0.0,0.0
2289,Male,42,2010,1573.44,0.0,0.0
2290,Male,65,2009,1421.16,0.0,0.0
2291,Female,29,2025,1388.48,0.0,0.0
2292,Male,36,2009,1418.35,0.0,0.0
2293,Male,52,2022,1221.09,0.0,0.0
2294,Male,39,2014,1243.98,0.0,0.0
2295,Male,35,2025,1376.18,0.0,0.0
2296,Male,46,2014,1630.36,1946.49,1.1939
2297,Male,43,2013,1796.96,3912.09,2.1771
2298,Male,52,2019,1184.52,0.0,0.0
2299,Male,55,2025,1395.45,0.0,0.0
2300,Male,43,2025,1403.98,1223.72,0.8716
2301,Female,43,2021,1184.6,3008.18,2.5394
2302,Female,42,2021,1142.21,0.0,0.0
2303,Male,45,2018,1252.33,0.0,0.0
2304,Male,40,2021,1286.58,0.0,0.0
2305,Female,39,2023,1253.7,0.0,0.0
2306,Male,54,2016,1631.28,0.0,0.0
2307,Male,58,2019,1542.88,0.0,0.0
2308,Female,21,2017,1598.97,695.68,0.4351
